CustomerID,Country,State,City,Zip Code,Tenure Months,Monthly Charges,Total Charges,is_monthly_contract,avg_monthly_spend,Churn Value,churn_probability,risk_segment
8603-IJWDN,United States,California,Pinole,94564,1,86.6,86.6,1,86.6,1,0.9166083168020777,High
9369-XFEHK,United States,California,Pleasanton,94566,33,80.6,2656.5,1,80.5,1,0.710825236379563,High
3842-IYKUE,United States,California,San Leandro,94579,35,85.3,2917.5,1,83.35714285714286,1,0.46050433127826207,Medium
6641-XRPSU,United States,California,San Lorenzo,94580,34,70.0,2416.1,1,71.06176470588235,1,0.5882037301888482,Medium
1374-DMZUI,United States,California,San Ramon,94583,4,94.3,424.45,1,106.1125,1,0.9322833324038131,High
8357-EQXFO,United States,California,Union City,94587,7,95.35,660.9,1,94.41428571428571,1,0.8880466181702594,High
1989-PRJHP,United States,California,Pleasanton,94588,27,75.5,1893.95,1,70.1462962962963,1,0.8230065884802066,High
9524-EGPJC,United States,California,Walnut Creek,94595,18,90.1,1612.75,1,89.59722222222223,1,0.8209100033584283,High
6993-OHLXR,United States,California,Walnut Creek,94596,2,68.95,119.75,1,59.875,1,0.8221477109981786,High
8818-XYFCQ,United States,California,Walnut Creek,94598,32,99.55,3204.65,1,100.1453125,1,0.7825030103335067,High
4695-VADHF,United States,California,Oakland,94606,18,57.45,990.85,1,55.047222222222224,1,0.6742935563469028,Medium
3863-IUBJR,United States,California,Oakland,94607,12,53.65,696.35,0,58.02916666666667,1,0.4564511170145277,Medium
4822-RVYBB,United States,California,Berkeley,94704,8,100.6,819.4,1,102.425,1,0.9187121046590555,High
8436-BJUMM,United States,California,Albany,94706,26,83.75,2070.6,1,79.63846153846154,1,0.8620655683085462,High
4184-TJFAN,United States,California,Berkeley,94707,3,88.3,273.75,1,91.25,1,0.7850923777914119,High
4145-UQXUQ,United States,California,Berkeley,94710,8,92.1,729.95,1,91.24375,1,0.8966595760540389,High
9948-YPTDG,United States,California,San Rafael,94903,38,79.45,3013.05,1,79.29078947368421,1,0.6150815299055163,Medium
1236-WFCDV,United States,California,Greenbrae,94904,14,90.45,1266.1,1,90.43571428571428,1,0.7845293533564456,High
4883-QICIH,United States,California,Bodega Bay,94923,32,69.75,2347.9,1,73.371875,1,0.6841647175724237,Medium
8329-IBCTI,United States,California,Cotati,94931,1,19.65,19.65,1,19.65,1,0.4502019816804328,Medium
1271-SJBGZ,United States,California,Forest Knolls,94933,12,43.65,526.95,1,43.9125,1,0.7613850118189046,High
5669-SRAIP,United States,California,Larkspur,94939,5,39.5,210.75,1,42.15,1,0.8050605736534818,High
5981-ITEMU,United States,California,Marshall,94940,40,97.1,3706.95,1,92.67375,1,0.7878289302947242,High
6941-PMGEP,United States,California,Novato,94945,5,80.0,412.5,1,82.5,1,0.881276929601156,High
1624-WOIWJ,United States,California,Nicasio,94946,10,84.7,832.05,1,83.205,1,0.7511518700411131,High
2074-GKOWZ,United States,California,Novato,94947,2,89.55,185.55,1,92.775,1,0.9031206859072772,High
0376-YMCJC,United States,California,Novato,94949,23,90.6,1943.2,1,84.48695652173913,1,0.7904796089864681,High
0634-SZPQA,United States,California,San Anselmo,94960,23,90.05,2169.8,1,94.33913043478262,1,0.7275402807558566,High
5536-RTPWK,United States,California,Sausalito,94965,49,99.05,4853.75,1,99.0561224489796,1,0.7464786917020877,High
6166-ILMNY,United States,California,Tomales,94971,2,69.75,144.55,1,72.275,1,0.7679269895710937,High
3097-NNSPB,United States,California,Valley Ford,94972,2,49.05,91.1,1,45.55,1,0.6433117058497925,Medium
0655-RBDUG,United States,California,Alviso,95002,7,98.05,713,1,101.85714285714286,1,0.8819941275216885,High
4361-BKAXE,United States,California,Boulder Creek,95006,41,114.5,4527.45,1,110.42560975609756,1,0.5569150780618035,Medium
9878-TNQGW,United States,California,Davenport,95017,2,80.95,171.15,1,85.575,1,0.892125175236485,High
4441-NIHPT,United States,California,Freedom,95019,13,74.3,940.35,1,72.33461538461539,1,0.8085289772830939,High
8999-BOHSE,United States,California,Gilroy,95020,11,89.7,1047.7,1,95.24545454545455,1,0.7966835331734857,High
7029-RPUAV,United States,California,Los Gatos,95030,17,100.45,1622.45,1,95.43823529411765,1,0.8806447159603787,High
4607-CHPCA,United States,California,San Martin,95046,25,90.4,2178.6,0,87.14399999999999,1,0.7566557277837628,High
8824-RWFXJ,United States,California,Santa Cruz,95062,3,56.15,168.15,1,56.050000000000004,1,0.6946221078214848,Medium
9763-PDTKK,United States,California,San Jose,95112,4,94.4,387.2,1,96.8,1,0.7048644475668426,High
7627-JKIAZ,United States,California,San Jose,95116,37,78.95,2839.65,1,76.7472972972973,1,0.6898448441303335,Medium
4081-DYXAV,United States,California,San Jose,95125,19,44.85,893.55,0,47.02894736842105,1,0.5772300487542134,Medium
8111-SLLHI,United States,California,San Jose,95128,39,105.65,4284.8,1,109.86666666666667,1,0.8565271309022625,High
0927-LCSMG,United States,California,San Jose,95129,7,74.65,544.55,1,77.79285714285713,1,0.7293178344693578,High
8257-RZAHR,United States,California,San Jose,95134,14,64.7,941,1,67.21428571428571,1,0.6750104464055589,Medium
5293-WXJAK,United States,California,San Jose,95135,11,104.05,1133.65,1,103.05909090909091,1,0.8632337146006244,High
0841-NULXI,United States,California,Stockton,95209,1,35.55,35.55,1,35.55,1,0.8782996499540766,High
7851-WZEKY,United States,California,Stockton,95219,2,95.15,196.9,1,98.45,1,0.9265227728689623,High
8844-TONUD,United States,California,Acampo,95220,13,96.65,1162.85,1,89.44999999999999,1,0.8617562668790183,High
4086-YQSNZ,United States,California,Glencoe,95232,3,80.4,224.05,1,74.68333333333334,1,0.9093431891569413,High
5868-CZJDR,United States,California,Linden,95236,1,31.35,31.35,1,31.35,1,0.7737845159750548,High
0135-NMXAP,United States,California,Lodi,95240,12,89.75,1052.4,1,87.7,1,0.8205830935014365,High
6270-OMFIW,United States,California,Valley Springs,95252,60,94.4,5610.25,0,93.50416666666666,1,0.5096193554039009,Medium
0107-WESLM,United States,California,West Point,95255,1,19.85,19.85,1,19.85,1,0.6130835875995162,Medium
3992-YWPKO,United States,California,Atwater,95301,6,109.9,669.45,1,111.575,1,0.8240810737039125,High
0125-LZQXK,United States,California,Big Oak Flat,95305,15,101.35,1553.95,1,103.59666666666666,1,0.8247729355504221,High
8399-YNDCH,United States,California,Columbia,95310,21,60.05,1236.15,1,58.86428571428572,1,0.5748257250690272,Medium
5673-FSSMF,United States,California,Delhi,95315,1,60.15,60.15,1,60.15,1,0.8439132110836528,High
1579-KLYDT,United States,California,Hickman,95323,7,90.45,593.45,1,84.77857142857144,1,0.8934709685331704,High
3927-NLNRY,United States,California,Long Barn,95335,53,94.25,4867.95,0,91.84811320754717,1,0.45871839182843926,Medium
6358-LYNGM,United States,California,Mariposa,95338,1,74.9,74.9,1,74.9,1,0.8945443862300512,High
5494-HECPR,United States,California,Mi Wuk Village,95346,1,80.25,80.25,1,80.25,1,0.887601469330464,High
9824-BEMCV,United States,California,Modesto,95350,17,69.0,1149.65,1,67.62647058823529,1,0.8375626312092852,High
1373-ORVIZ,United States,California,Modesto,95351,11,66.35,740.8,1,67.34545454545454,1,0.7735509465427484,High
9866-QEVEE,United States,California,Modesto,95356,19,86.0,1532.45,1,80.65526315789474,1,0.805820832846423,High
9897-KXHCM,United States,California,Modesto,95357,3,80.3,250.05,1,83.35000000000001,1,0.9111913569148566,High
7979-CORPM,United States,California,Oakdale,95361,24,90.55,2282.55,1,95.10625,1,0.7746639163597123,High
1618-CFHME,United States,California,Riverbank,95367,2,75.9,143.35,1,71.675,1,0.8847441798297926,High
3165-HDOEW,United States,California,Salida,95368,1,45.85,45.85,1,45.85,1,0.7547988621871331,High
6581-NQCBA,United States,California,Snelling,95369,16,49.95,810.2,1,50.6375,1,0.8249974037790553,High
1689-MRZQR,United States,California,Turlock,95382,34,78.3,2564.3,1,75.42058823529412,1,0.7311408014326964,High
5835-BEQEU,United States,California,Westley,95387,3,76.95,228.4,1,76.13333333333334,1,0.8888626597271355,High
5565-FILXA,United States,California,Yosemite National Park,95389,16,96.15,1529.2,1,95.575,1,0.9009631272914547,High
5552-ZNFSJ,United States,California,Santa Rosa,95407,1,45.3,45.3,1,45.3,1,0.7133819062243131,High
2223-KAGMX,United States,California,Santa Rosa,95409,15,19.4,289.3,1,19.28666666666667,1,0.297227886141722,Low
7321-PKUYW,United States,California,Branscomb,95417,11,90.15,987.95,1,89.81363636363636,1,0.8038763746018858,High
2833-SLKDQ,United States,California,Caspar,95420,1,45.05,45.05,1,45.05,1,0.6335736371830046,Medium
7595-EUIVN,United States,California,Clearlake,95422,1,75.8,75.8,1,75.8,1,0.8049506241359639,High
2026-TGDHM,United States,California,Cloverdale,95425,7,79.3,523.15,1,74.73571428571428,1,0.8707657331650274,High
4030-VPZBD,United States,California,Comptche,95427,2,30.9,59.05,1,29.525,1,0.7853596755392165,High
4187-CINZD,United States,California,Eldridge,95431,46,95.25,4424.2,0,96.17826086956521,1,0.3613128870189132,Low
6818-WOBHJ,United States,California,Fulton,95439,68,89.6,6127.6,1,90.11176470588236,1,0.557153213088525,Medium
2408-TZMJL,United States,California,Gualala,95445,59,110.15,6448.05,0,109.28898305084746,1,0.5123471081335388,Medium
9134-CEQMF,United States,California,Nice,95464,7,89.5,676.7,1,96.67142857142858,1,0.9252000422931607,High
7993-PYKOF,United States,California,Rio Nido,95471,8,75.0,632.95,1,79.11875,1,0.7780201005519148,High
5027-XWQHA,United States,California,Ukiah,95482,6,44.75,270.95,1,45.15833333333333,1,0.6633029297376128,Medium
4566-QVRRW,United States,California,Witter Springs,95493,11,44.05,483.7,1,43.97272727272727,1,0.7462293700089638,High
8519-IMDHU,United States,California,Alderpoint,95511,15,85.6,1345.55,1,89.70333333333333,1,0.8735628162861508,High
0201-OAMXR,United States,California,Mckinleyville,95519,70,115.55,8127.6,0,116.10857142857144,1,0.1836867706065288,Low
3372-KWFBM,United States,California,Bayside,95524,16,86.6,1281,1,80.0625,1,0.8646186060818852,High
7831-QGOXH,United States,California,Blue Lake,95525,18,85.2,1553.9,1,86.32777777777778,1,0.8616397944616886,High
6393-WRYZE,United States,California,Bridgeville,95526,34,97.65,3207.55,1,94.33970588235294,1,0.8667914833677698,High
6599-RCLCJ,United States,California,Crescent City,95531,47,109.55,5124.55,1,109.03297872340426,1,0.7713674930417169,High
9831-BPFRI,United States,California,Ferndale,95536,39,89.55,3474.45,0,89.08846153846153,1,0.488070341941929,Medium
1725-MIMXW,United States,California,Honeydew,95545,1,19.45,19.45,1,19.45,1,0.5355226186226698,Medium
0031-PVLZI,United States,California,Korbel,95550,4,20.35,76.35,1,19.0875,1,0.47364284760899966,Medium
7206-GZCDC,United States,California,Loleta,95551,1,69.25,69.25,1,69.25,1,0.8737641793733639,High
4791-QRGMF,United States,California,Miranda,95553,59,99.5,5961.1,0,101.035593220339,1,0.5340513971603116,Medium
1768-ZAIFU,United States,California,Rio Dell,95562,1,25.2,25.2,1,25.2,1,0.8567774263427843,High
4671-LXRDQ,United States,California,Salyer,95563,2,45.0,96.45,1,48.225,1,0.7054955951786862,High
1934-SJVJK,United States,California,Smith River,95567,1,20.15,20.15,1,20.15,1,0.44635741713903615,Medium
3838-OZURD,United States,California,Somes Bar,95568,66,105.0,7133.25,1,108.07954545454545,1,0.6636270813998123,Medium
9269-CQOOL,United States,California,Trinidad,95570,3,54.7,169.45,1,56.48333333333333,1,0.7222617742367672,High
2845-HSJCY,United States,California,Whitethorn,95589,14,87.25,1258.6,1,89.89999999999999,1,0.9062270583272196,High
1184-PJVDB,United States,California,Amador City,95601,10,79.95,857.2,1,85.72,1,0.8992433027900947,High
9415-DPEWS,United States,California,Carmichael,95608,18,88.35,1639.3,1,91.07222222222222,1,0.8285292290713329,High
7943-RQCHR,United States,California,Davis,95616,9,94.75,889.9,1,98.87777777777778,1,0.9138706004343994,High
3793-MMFUH,United States,California,Davis,95618,13,95.05,1290,1,99.23076923076923,1,0.9060509062109281,High
3249-ZPQRG,United States,California,Diamond Springs,95619,4,78.45,330.05,1,82.5125,1,0.8419329049308425,High
2568-BRGYX,United States,California,Dixon,95620,4,70.2,237.95,1,59.4875,1,0.8551958382404304,High
7721-JXEAW,United States,California,Elk Grove,95624,59,41.05,2452.7,1,41.57118644067796,1,0.35938273579121,Low
7249-WBIYX,United States,California,Elmira,95625,10,85.6,813.85,1,81.385,1,0.9143401620049022,High
6567-HOOPW,United States,California,Folsom,95630,1,79.2,79.2,1,79.2,1,0.895273759742895,High
3164-AALRN,United States,California,Greenwood,95635,5,70.0,347.4,0,69.47999999999999,1,0.5708342037261805,Medium
3334-CTHOL,United States,California,Jackson,95642,1,49.95,49.95,1,49.95,1,0.7355522345995543,High
4704-ERYFC,United States,California,Knights Landing,95645,22,69.25,1554,1,70.63636363636364,1,0.8090415183185129,High
8621-MNIHH,United States,California,Madison,95653,34,94.25,3217.55,1,94.63382352941177,1,0.823664028927457,High
0471-LVHGK,United States,California,Orangevale,95662,41,73.0,3001.2,0,73.19999999999999,1,0.5022729715927643,Medium
9518-RWHZL,United States,California,Penryn,95663,64,100.05,6254.2,0,97.721875,1,0.40156094685517013,Medium
5419-CONWX,United States,California,Pleasant Grove,95668,4,99.8,442.85,1,110.7125,1,0.8450664849268616,High
6240-EURKS,United States,California,Plymouth,95669,18,35.0,553,1,30.72222222222222,1,0.7680763245869904,High
6960-HVYXR,United States,California,Rio Linda,95673,1,76.0,76,1,76.0,1,0.855764435399818,High
7024-OHCCK,United States,California,Sheridan,95681,2,93.85,170.85,1,85.425,1,0.9281921379309007,High
7861-UVUFT,United States,California,Sloughhouse,95683,15,84.3,1308.4,1,87.22666666666667,1,0.8721265982622765,High
5357-TZHPP,United States,California,Wheatland,95692,9,84.4,732.5,1,81.38888888888889,1,0.8580800844590191,High
0680-DFNNY,United States,California,Winters,95694,15,101.1,1504.05,1,100.27,1,0.915843514414226,High
7767-UXAGJ,United States,California,Colfax,95713,1,50.45,50.45,1,50.45,1,0.8095297401135395,High
1571-SAVHK,United States,California,Meadow Vista,95722,12,99.95,1132.75,1,94.39583333333333,1,0.8309722110672464,High
9546-CQJSU,United States,California,Soda Springs,95728,2,91.4,193.6,1,96.8,1,0.907917996189857,High
0506-LVNGN,United States,California,Rancho Cordova,95742,5,75.55,349.65,1,69.92999999999999,1,0.7834830760426144,High
2951-QOQTK,United States,California,Sacramento,95815,4,80.8,332.45,1,83.1125,1,0.7368224448024749,High
3473-XIIIT,United States,California,Sacramento,95824,16,100.0,1534.75,1,95.921875,1,0.9066903334996839,High
7893-IXHRQ,United States,California,Sacramento,95826,1,20.55,20.55,1,20.55,1,0.5417619310279856,Medium
2952-QAYZF,United States,California,Sacramento,95828,5,85.3,424.15,1,84.83,1,0.8583187824239361,High
4763-PGDPO,United States,California,Sacramento,95831,4,70.4,281,1,70.25,1,0.8135889220435674,High
5394-SVGJV,United States,California,Sacramento,95838,37,98.8,3475.55,1,93.9337837837838,1,0.6234522797136357,Medium
9283-LZQOH,United States,California,Antelope,95843,13,74.4,896.75,1,68.98076923076923,1,0.8334097022076232,High
7079-QRCBC,United States,California,Sacramento,95864,24,98.75,2407.3,1,100.30416666666667,1,0.872326673204778,High
5469-CTCWN,United States,California,Arbuckle,95912,61,106.0,6547.7,0,107.33934426229509,1,0.5071611744775842,Medium
9851-QXEEQ,United States,California,Bangor,95914,41,104.7,4346.4,1,106.00975609756097,1,0.7973254527513931,High
9809-IMGCQ,United States,California,Canyon Dam,95923,22,96.7,2082.95,1,94.67954545454545,1,0.8828067225369822,High
5208-HFSBT,United States,California,Challenge,95925,2,55.05,102.75,1,51.375,1,0.5704296742016653,Medium
3254-YRILK,United States,California,Dobbins,95935,19,88.2,1775.8,1,93.46315789473684,1,0.8619466811002352,High
2667-WYLWJ,United States,California,Dunnigan,95937,8,19.75,145,0,18.125,1,0.3114699264022751,Low
0529-ONKER,United States,California,Forest Ranch,95942,15,75.65,1146.65,1,76.44333333333334,1,0.7996665360744611,High
5240-IJOQT,United States,California,Grass Valley,95949,1,74.7,74.7,1,74.7,1,0.8989418907930847,High
1092-GANHU,United States,California,Magalia,95954,17,76.65,1313.55,1,77.26764705882353,1,0.7868259391565323,High
0661-XEYAN,United States,California,Nevada City,95959,1,25.8,25.8,1,25.8,1,0.8001873276267125,High
7881-EVUAD,United States,California,Oroville,95966,2,42.6,72.4,1,36.2,1,0.8026328004458889,High
5766-XQXMQ,United States,California,Princeton,95970,29,68.85,1970.5,1,67.94827586206897,1,0.3855746365110996,Low
3703-VAVCL,United States,California,Strawberry Valley,95981,2,90.0,190.05,1,95.025,1,0.782663650074192,High
8519-QJGJD,United States,California,Twain,95984,14,75.35,1025.95,1,73.28214285714286,1,0.7478948448814443,High
6326-MTTXK,United States,California,Yuba City,95993,8,100.85,819.55,1,102.44375,1,0.8758395213022152,High
0330-IVZHA,United States,California,Anderson,96007,5,69.95,330.15,1,66.03,1,0.8419294976301476,High
2886-KEFUM,United States,California,Big Bend,96011,63,107.5,6873.75,0,109.10714285714286,1,0.5794609999630698,Medium
4237-RLAQD,United States,California,Callahan,96014,1,45.85,45.85,1,45.85,1,0.7089649356652921,High
9651-GTSAQ,United States,California,Corning,96021,53,106.1,5769.75,0,108.86320754716981,1,0.38502064051206614,Low
3186-BAXNB,United States,California,Cottonwood,96022,1,91.7,91.7,1,91.7,1,0.7814355840267965,High
0637-YLETY,United States,California,Douglas City,96024,16,95.6,1555.65,1,97.228125,1,0.7997573261877609,High
1157-BQCUW,United States,California,Fall River Mills,96028,1,74.95,74.95,1,74.95,1,0.8945606723923571,High
2660-EMUBI,United States,California,Fort Jones,96032,10,95.35,898.35,1,89.83500000000001,1,0.9143212063423324,High
7675-OZCZG,United States,California,Hayfork,96041,3,45.0,127.1,1,42.36666666666667,1,0.6942973704525766,Medium
2003-CKLOR,United States,California,Igo,96047,66,99.5,6710.5,1,101.67424242424242,1,0.5289141066353799,Medium
9254-RBFON,United States,California,Klamath River,96050,17,98.6,1704.95,0,100.29117647058824,1,0.5771265850338421,Medium
1205-WNWPJ,United States,California,Lakehead,96051,7,59.5,415.95,1,59.42142857142857,1,0.6232971016282908,Medium
9391-EOYLI,United States,California,Lewiston,96052,12,80.45,950.2,1,79.18333333333334,1,0.8925864833893205,High
